53956,Death at a Funeral,2007,0,0
3258,Death Becomes Her,1992,0,0
4099,Death Before Dishonor,1987,2.9,538
60526,Death Defying Acts,2007,2.9,2068
5728,Death Hunt,1981,3.5,872
868,Death in Brunswick,1991,0,0
6968,Death Machine,1994,0,0
48883,Death of a President,2006,3.2,5541
8797,Death of a Salesman,1985,0,0
4212,Death on the Nile,1978,0,0
53519,Death Proof,2007,3.6,52006
7991,Death Race,2008,3.5,50505
54787,Death Sentence,2007,3.4,42086
4839,Death Ship,1980,0,0
5265,Death to Smoochy,2002,3,10569
5938,Deathtrap,1982,3.5,1117
4199,Death Warrant,1990,0,0
3430,Death Wish,1974,3.3,4245
3432,Death Wish 3,1985,3.1,2045
3433,Death Wish 4: The Crackdown,1987,0,0
3434,Death Wish V: The Face of Death,1994,,
34148,De battre mon coeur s'est arrêté,2005,3.9,3473
32300,D.E.B.S.,2004,2.9,4690
6488,Décalage horaire,2002,3.1,1234
1671,Deceiver,1997,3.2,586
33608,December 7th,1943,0,0
55110,December Boys,2007,3.3,14517
59256,Deception,2008,3,23525
49282,Deck the Halls,2006,2.8,16598
1701,Deconstructing Harry,1997,3.6,5564
56908,Dedication,2007,3.5,5028
2722,Deep Blue Sea,1999,2.8,26286
8520,Deep Cover,1992,3.4,1559
1876,Deep Impact,1998,2.9,28624
1762,Deep Rising,1998,2.8,3617
43934,Deep Sea,2006,3.8,3812
4213,DeepStar Six,1989,0,0
31689,Deep Throat,1972,,
4691,Def-Con 4,1985,0,0
8930,De fem benspænd,2003,4,1809
6471,Defence of the Realm,1985,3.2,256
3358,Defending Your Life,1991,3.6,2592
58047,"Definitely, Maybe",2008,3.5,71521
25798,De fortabte sjæles ø,2007,0,0
3575,Defying Gravity,1997,3.5,284
27716,De grønne slagtere,2003,3.9,1464
2175,Deja Vu,2006,0,0
1175,Delicatessen,1991,4.1,14805
8168,De lift,1983,0,0
5163,Deliria,1987,0,0
5337,Delirious,2006,3.2,2792
2871,Deliverance,1972,3.6,10182
6154,Deliver Us from Eva,2003,3.5,3415
48698,Deliver Us from Evil,2006,3.7,8806
735,Dellamorte Dellamore,1994,3.8,3149
8535,De-Lovely,2004,3.3,2857
53004,Delta Farce,2007,2.8,23589
7704,Delta Force 2: The Colombian Connection,1990,2.9,1781
698,Delta of Venus,1995,0,0
6396,Dementia 13,1963,3,1086
4192,Demetrius and the Gladiators,1954,0,0
442,Demolition Man,1993,3,16135
6757,Demonlover,2002,2.9,692
50011,Den brysomme mannen,2006,3.9,2273
6075,Den enfaldige mördaren,1982,0,0
633,Denise Calls Up,1995,3.4,47
6166,Dennis the Menace,1993,2.7,11273
7384,Depuis qu'Otar est parti...,2003,4,492
40614,Derailed,2005,3.1,25982
6021,Der amerikanische Freund,1977,3.8,1218
8139,Deranged,1974,0,0
860,Der bewegte Mann,1994,3.5,359
4970,Der blaue Engel,1930,4,1414
25737,"Der Golem, wie er in die Welt kam",1920,0,0
1211,Der Himmel über Berlin,1987,4.4,9110
32375,Der junge Törless,1966,0,0
4380,Der Krieger und die Kaiserin,2000,,
4405,Der letzte Mann,1924,4.1,1020
2467,Der Name der Rose,1986,3.6,8830
5783,Derrida,2002,3.3,333
6133,Der Stand der Dinge,1982,0,0
3470,Dersu Uzala,1975,4.3,2637
6026,Der Totmacher,1995,0,0
27376,Der Tunnel,2001,4,713
59478,Der unbekannte Soldat,2006,4.2,59
3378,Der Unhold,1996,3.8,262
31410,Der Untergang,2004,0,0
48899,Der Untertan,1951,,
2345,Desert Bloom,1986,0,0
2678,Desert Blue,1998,3.2,414
7615,Desert Hearts,1985,3.7,699
395,Desert Winds,1995,4,36
5116,Designing Woman,1957,0,0
6970,Desk Set,1957,3.9,1337
163,Desperado,1995,3.5,23821
7920,Desperate Living,1977,0,0
2369,Desperately Seeking Susan,1985,2.8,3449
1598,Desperate Measures,1998,2.9,1973
3375,Destination Moon,1950,0,0
8700,Destination Tokyo,1943,0,0
4856,Destiny in Space,1994,0,0
228,Destiny Turns on the Radio,1995,2.6,446
6412,Destry Rides Again,1939,0,0
39369,Detective Story,1951,0,0
3318,Deterrence,1999,3.2,258
3966,Detour,1945,3.7,1411
2308,Detroit 9000,1973,2.9,572
2772,Detroit Rock City,1999,3.5,9815
1237,Det sjunde inseglet,1957,4.3,12987
34530,Deuce Bigalow: European Gigolo,2005,2.7,16038
3146,Deuce Bigalow: Male Gigolo,1999,2.9,18036
5347,Deuces Wild,2002,3,2133
32124,Deus É Brasileiro,2003,0,0
8534,Deux frères,2004,3.4,4817
3486,Devil Girl from Mars,1954,0,0
164,Devil in a Blue Dress,1995,3.3,2742
27828,De zaak Alzheimer,2003,3.7,1053
640,Diabolique,1996,2.7,1450
1086,Dial M for Murder,1954,3.9,9307
4761,Diamond Men,2000,3.2,367
3149,Diamonds,1999,2.7,365
3984,Diamonds Are Forever,1971,3.4,12688
8873,Diarios de motocicleta,2004,4.1,22395
32009,Diary of a Mad Black Woman,2005,4,28144
58332,Diary of the Dead,2007,2.9,13143
2759,Dick,1999,2.7,3840
6702,Dickie Roberts: Former Child Star,2003,2.8,8342
2616,Dick Tracy,1990,2.8,10803
8198,Die 1000 Augen des Dr. Mabuse,1960,0,0
5872,Die Another Day,2002,3.1,29585
1161,Die Blechtrommel,1979,4,2140
5711,Die bleierne Zeit,1981,0,0
5511,Die Büchse der Pandora,1929,4.1,1316
31522,Die Ehe der Maria Braun,1979,4.1,858
58303,Die Fälscher,2007,,
33903,Die fetten Jahre sind vorbei,2004,4,6418
27820,Die Geschichte vom weinenden Kamel,2003,4,1514
1036,Die Hard,1988,3.9,99625
165,Die Hard: With a Vengeance,1995,3.6,61394
363,Die Macht der Bilder: Leni Riefenstahl,1993,3.7,257
6928,"Die, Mommie, Die!",2003,3.5,839
4196,"Die, Monster, Die!",1965,0,0
3589,"Die Nibelungen, Teil 1 - Siegfried",1966,0,0
2129,Die Salzmänner von Tibet,1997,0,0
6126,Die Sehnsucht der Veronika Voss,1982,4.1,643
2823,"Die Spinnen, 1. Teil - Der Goldene See",1919,0,0
4074,Die Stille nach dem Schuß,2000,3.5,304
5813,"Dieu est grand, je suis toute petite",2001,3,1107
6226,Die verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann,1975,3.9,286
59313,Die weisse Massai,2005,3.7,628
6147,Die weiße Rose,1982,0,0
62644,Die Welle,2008,3.9,4370
26681,Die xue jie tou,1990,0,0
3282,Different for Girls,1996,3.5,391
27879,Dig!,2004,4.1,2189
2233,Digging to China,1998,3.7,506
26770,Diggstown,1992,0,0
3945,"""Digimon: Digital Monsters""",1999,0,0
59044,Diminished Capacity,2008,2.6,4729
5098,Dimples,1936,0,0
3543,Diner,1982,3.6,2408
25795,Dinner at Eight,1933,0,0
4772,Dinner Rush,2000,3.8,853
40817,Dinner with Friends,2001,0,0
3615,Dinosaur,2000,3,9615
1218,Dip huet seung hung,1989,4,6079
50842,Direktøren for det hele,2006,3.6,2971
1088,Dirty Dancing,1987,3.7,185439
7320,Dirty Dancing: Havana Nights,2004,3.2,46963
36513,Dirty Deeds,2002,0,0
4855,Dirty Harry,1971,3.8,17350
42053,Dirty Love,2005,3.4,3700
47330,Dirty Mary Crazy Larry,1974,3.4,1249
6552,Dirty Pretty Things,2002,3.6,6668
4499,Dirty Rotten Scoundrels,1988,3.4,7136
2195,Dirty Work,1998,3.1,3838
61348,Disaster Movie,2008,2.3,26026
225,Disclosure,1994,2.8,3648
8674,Disco Pigs,2001,0,0
4100,Disorderlies,1987,0,0
4583,Disorganized Crime,1989,0,0
31040,Distant Thunder,1988,3.1,151
8478,"Distant Voices, Still Lives",1988,4.2,292
52458,Disturbia,2007,3.7,701373
2026,Disturbing Behavior,1998,2.7,4794
1264,Diva,1981,4,1807
64959,Divide and Conquer,1943,,
4841,Divine Madness,1980,0,0
5415,Divine Secrets of the Ya-Ya Sisterhood,2002,3.2,12363
6463,Divine Trash,1998,3.7,350
7213,Divorce American Style,1967,3.2,434
7644,Divorce Iranian Style,1998,0,0
5173,Divorcing Jack,1998,0,0
33564,Divorzio all'italiana,1961,4,1181
5654,Django 2: il grande ritorno,1987,,
32088,DNA,1997,0,0
52950,Dnevnoy dozor,2006,3.5,13807
4496,DOA: Dead or Alive,2006,2.7,71044
7562,Dobermann,1997,0,0
7101,Doc Hollywood,1991,2.7,3776
1911,Doctor Dolittle,1998,2.8,23847
6759,Doctor Sleep,2002,3,925
8378,Doctor Who,1996,0,0
2067,Doctor Zhivago,1965,3.8,11535
26222,Dodesukaden,1970,0,0
8528,Dodgeball: A True Underdog Story,2004,3.4,118948
4999,Dodsworth,1936,4,490
3362,Dog Day Afternoon,1975,4,18531
6027,Dogfight,1991,3.8,1613
3052,Dogma,1999,3.6,61754
2884,Dog Park,1998,2.7,600
4101,Dogs in Space,1986,0,0
5833,Dog Soldiers,2002,0,0
5325,Dogtown and Z-Boys,2001,3.9,3418
7371,Dogville,2003,4,17210
8995,Doing Time for Patsy Cline,1997,2.7,50
26339,Dolemite,1975,0,0
7987,Dolls,2002,4.2,3709
230,Dolores Claiborne,1995,3.4,4632
6328,Dom durakov,2002,3.8,736
4885,Domestic Disturbance,2001,2.9,4637
33644,Dominion: Prequel to the Exorcist,2005,2.7,5628
37382,Domino,2005,0,0
2931,Dom za vesanje,1988,4.5,2705
50356,Don Camillo,1952,0,0
2030,Dong gong xi gong,1996,0,0
224,Don Juan DeMarco,1994,3.3,14169
1466,Donnie Brasco,1997,3.7,40329
4878,Donnie Darko,2001,3.1,208768
4401,Donovan's Reef,1963,0,0
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,0,0
5394,Don't Bother to Knock,1952,0,0
38701,Don't Come Knocking,2005,3,13487
4931,Don't Go in the House,1980,0,0
26163,Dont Look Back,1967,4.2,1544
5105,Don't Look Now,1973,3.8,4354
4814,Don't Say a Word,2001,3,6502
31747,Don't Tell Her It's Me,1990,0,0
4040,Don't Tell Mom the Babysitter's Dead,1991,0,0
8740,Donzoko,1957,3.9,685
43926,Doogal,2006,2.5,8367
37380,Doom,2005,2.7,28789
58297,Doomsday,2008,3.1,35296
6875,Dopamine,2003,3.1,357
5998,Doppelgänger,1969,0,0
6771,Dorm Daze 2,2006,0,0
3424,Do the Right Thing,1989,3.8,28566
31807,Dot the I,2003,3.8,2535
31553,Double Dragon,1994,2.1,3610
341,Double Happiness,1994,3.4,627
4200,Double Impact,1991,2.7,5123
3435,Double Indemnity,1944,4.2,8526
2881,Double Jeopardy,1999,3.2,12512
4053,Double Take,2001,2.8,2242
1497,Double Team,1997,2.2,4157
6010,Double Whammy,2001,0,0
64575,Doubt,2008,3.7,86761
2566,Doug's 1st Movie,1999,2.9,1446
5548,Down and Out in Beverly Hills,1986,2.9,2039
1273,Down by Law,1986,4.3,6805
4376,Down from the Mountain,2000,3.5,336
58439,Downhill Racer,1969,3.3,385
2434,Down in the Delta,1998,3.6,434
45382,Down in the Valley,2005,3,15861
135,Down Periscope,1996,2.8,3851
4153,Down to Earth,2001,2.8,6402
3225,Down to You,2000,2.7,6516
6367,Down with Love,2003,3.3,44
1339,Dracula,1931,3.6,8598
5649,Dracula,1958,3.6,3118
4030,Dracula 2000,2000,0,0
12,Dracula: Dead and Loving It,1995,2.8,10078
26185,Dracula Has Risen from the Grave,1968,0,0
6366,Dracula: Pages from a Virgin's Diary,2002,3.5,898
26134,Dracula: Prince of Darkness,1966,3.3,1485
49571,Dracula's Daughter,1936,0,0
7102,Dragnet,1987,0,0
5475,"""Dragon Ball Z""",1989,,
5127,Dragonfly,2002,3.1,9426
653,DragonHeart,1996,3.2,19438
8461,Dragon Seed,1944,0,0
5039,Dragonslayer,1981,3.2,8214
5055,Dragon: The Bruce Lee Story,1993,3.4,7771
4368,Dr. Dolittle 2,2001,2.8,16612
4584,Dream a Little Dream,1989,3.3,2148
7815,Dreamer: Inspired by a True Story,2005,3.6,21404
1902,Dream for an Insomniac,1996,3.6,1167
49824,Dreamgirls,2006,3.5,87867
2998,Dreaming of Joseph Lees,1999,3.5,62
8702,Dream Lover,1993,3,280
6270,Dreams,1990,4.1,4853
3770,Dreamscape,1984,3.1,2088
1563,Dream with the Fishes,1997,3.7,452
4932,Dressed to Kill,1946,0,0
31909,Dr. Giggles,1992,0,0
4402,Dr. Goldfoot and the Bikini Machine,1965,0,0
58655,Drillbit Taylor,2008,3.2,45456
4265,Driven,2001,2.5,7367
54094,Driving Lessons,2006,3.2,22883
1962,Driving Miss Daisy,1989,3.4,7698
7208,Dr. Jekyll and Mr. Hyde,2008,0,0
8701,Dr. Jekyll and Ms. Hyde,1995,2.4,1292
4768,"Dr. Mabuse, der Spieler - Ein Bild der Zeit",1922,4.1,721
2949,Dr. No,1962,3.5,19811
6397,Drôle de drame ou L'étrange aventure du Docteur Molyneux,1937,3.8,73
4375,Drôle de Félix,2000,3.4,60
1126,Drop Dead Fred,1991,3.1,20039
2718,Drop Dead Gorgeous,1999,,
227,Drop Zone,1994,2.7,2485
4500,Drowning by Numbers,1988,4.2,1008
3324,Drowning Mona,2000,2.7,2361
26265,Dr. Phibes Rises Again,1972,0,0
556,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,4.2,33662
3953,Dr T and the Women,2000,2.3,2922
8626,Dr. Terror's House of Horrors,1965,0,0
3019,Drugstore Cowboy,1989,3.7,4507
5941,Drumline,2002,3.2,40552
8227,Drums Along the Mohawk,1939,0,0
7899,Du bi quan wang da po xue di zi,1975,3.9,1371
1256,Duck Soup,1933,4.1,7416
4015,"Dude, Where's My Car?",2000,2.8,34490
26242,Duel,1971,3.6,6809
6447,Duel at Diablo,1966,0,0
3792,Duel in the Sun,1946,0,0
6406,Due occhi diabolici,1990,0,0
3901,Duets,2000,2.9,2253
55901,Du levande,2007,3.9,2317
35015,Duma,2005,3.3,11201
6482,Dumb and Dumberer: When Harry Met Lloyd,2003,2.4,17380
231,Dumb & Dumber,1994,3.3,95871
1029,Dumbo,1941,3.3,32327
6710,Dummy,2002,3.6,2069
2021,Dune,1984,3.4,17715
757,Dung che sai duk,1994,3.6,2166
3997,Dungeons & Dragons,2000,2.2,6148
87,Dunston Checks In,1996,2.5,2935
5939,Dünyayi kurtaran adam,1982,0,0
1757,Duo luo tian shi,1995,4,4014
6763,Duplex,2003,2.9,11260
4298,Du rififi chez les hommes,1955,4.3,2008
32593,Dust to Glory,2005,4.2,728
57223,D-War,2007,2.3,34779
3436,Dying Young,1991,3.2,5112
6284,DysFunktional Family,2003,3.7,483
31148,Dzien swira,2002,0,0
62081,Eagle Eye,2008,3.7,73300
53189,Eagle vs Shark,2007,3.5,24010
6682,Earth,2007,3.8,80150
2790,"""Earth: Final Conflict""",1997,,
4587,Earth Girls Are Easy,1988,2.6,5342
2665,Earth vs. the Flying Saucers,1956,0,0
5224,Eastern Promises,2007,3.8,66267
25937,Easter Parade,1948,3.8,2172
3538,East Is East,1999,3.6,2798
949,East of Eden,1955,4,5957
3846,Easy Money,1983,3.1,883
3168,Easy Rider,1969,3.7,13558
2225,Easy Virtue,2008,3.1,16900
6472,Eat a Bowl of Tea,1989,0,0
3294,Eaten Alive,1977,0,0
5940,Eating Raoul,1982,3.4,1151
619,Ed,2000,,
6505,Ed and His Dead Mother,1993,0,0
4589,Eddie and the Cruisers,1983,3.5,2405
4588,Eddie and the Cruisers II: Eddie Lives!,1989,0,0
4102,Eddie Murphy Raw,1987,3.7,5495
2626,Edge of Seventeen,1998,0,0
6199,Edie & Pen,1996,0,0
46572,Edmond,2005,2.8,11822
1002,Ed's Next Move,1996,3.2,43
2567,Edtv,1999,2.6,8130
8183,Educating Rita,1983,3.6,1843
2291,Edward Scissorhands,1990,3.8,145994
235,Ed Wood,1994,3.7,28216
50514,Efter brylluppet,2006,3.7,12261
7928,Efter repetitionen,1984,3.7,244
5663,Eight Below,2006,3.4,27593
5879,Eight Crazy Nights,2002,3.1,18784
2509,Eight Days a Week,1997,0,0
5478,Eight Legged Freaks,2002,2.5,10925
4322,Eight Men Out,1988,3.6,2938
4051,Ein Toter hing im Netz,1960,0,0
27783,El abrazo partido,2004,3.7,516
2911,El abuelo,1998,,
2934,El amor brujo,1986,0,0
2897,E la nave va,1983,0,0
8620,El ángel exterminador,1962,4.3,2257
5946,El Bola,2000,3.9,644
7138,El bonaerense,2002,3.1,27
1795,El callejón de los milagros,1995,0,0
54284,El cantante,2006,3.5,4858
31617,El Cid,1961,3.6,1234
5818,El crimen del padre Amaro,2002,3.7,3433
2483,El día de la bestia,1995,0,0
2599,Election,1999,3.3,11134
32632,Electra Glide in Blue,1973,0,0
26509,Electric Dreams,1984,3.6,758
61075,Elegy,2008,3.2,10624
31221,Elektra,2005,2.6,26366
6890,Elephant,2003,3.6,15005
4902,El espinazo del diablo,2001,3.9,9276
42094,El espíritu de la colmena,1973,0,0
6936,Elf,2003,3.2,66072
5607,El hijo de la novia,2001,4.2,1942
2336,Elizabeth,1998,3.8,19341
55274,Elizabeth: The Golden Age,2007,3.3,74366
39231,Elizabethtown,2005,3.1,42584
48394,El laberinto del fauno,2006,4.1,183647
7380,Ella Enchanted,2004,3.1,50156
48584,Ellie Parker,2005,2.9,1159
5890,Elling,2001,4.1,2002
3267,El mariachi,1992,3.5,11481
4190,Elmer Gantry,1960,3.8,750
26472,El Norte,1983,0,0
5327,Éloge de l'amour,2001,3.4,600
56339,El orfanato,2007,4,38413
6700,El otro lado de la cama,2002,3.5,1042
6192,Elsker dig for evigt,2002,4.1,1075
26258,El topo,1970,4.1,4272
4501,"Elvira, Mistress of the Dark",1988,0,0
5868,Elvis,1979,0,0
4185,Elvis: That's the Way It Is,1970,0,0
838,Emma,1996,0,0
39425,Emmanuel's Gift,2005,3.6,352
26289,Emperor of the North Pole,1973,3.8,503
5901,Empire,2002,3.3,2601
4944,Empire of the Ants,1977,2.7,618
4103,Empire of the Sun,1987,3.9,15781
3477,Empire Records,1995,3.5,27733
31445,Employee of the Month,2006,3.2,54090
1555,En avoir (ou pas),1995,,
6211,Enchanted,2007,3.8,188655
1177,Enchanted April,1992,3.9,2525
3243,Encino Man,1992,2.9,9527
793,En compagnie d'Antonin Artaud,1993,0,0
60333,Encounters at the End of the World,2007,3.4,4183
5729,Endless Love,1981,0,0
3113,End of Days,1999,2.8,14087
46919,End of the Spear,2005,3.7,2835
8956,Enduring Love,2004,3.3,2543
4590,Enemies: A Love Story,1989,3.2,346
4223,Enemy at the Gates,2001,3.6,31546
7481,Enemy Mine,1985,3.3,3733
2353,Enemy of the State,1998,3.5,34766
5316,Enigma,2001,3.2,2061
6018,En kærlighedshistorie,2001,3.7,143
26228,En kärlekshistoria,1970,0,0
61862,En la cama,2005,3.6,471
8697,En la ciudad sin límites,2002,0,0
5387,Enough,2002,3.1,15185
7328,En passion,1969,4,746
33154,Enron: The Smartest Guys in the Room,2005,,
6726,En sång för Martin,2001,3.5,333
1140,Entertaining Angels: The Dorothy Day Story,1996,3.7,176
7482,Enter the Dragon,1973,0,0
5730,Enter the Ninja,1981,0,0
2605,Entrapment,1999,3,17343
63808,Entre les murs,2008,3.8,6106
7448,Envy,2004,2.5,7245
50798,Epic Movie,2007,2.5,152790
8922,Epidemic,1987,3.3,1016
5903,Equilibrium,2002,3.7,77822
6234,Equus,1977,0,0
49649,Eragon,2006,0,0
786,Eraser,1996,2.8,10891
3676,Eraserhead,1976,3.9,15996
4591,Erik the Viking,1989,3.2,1894
3408,Erin Brockovich,2000,3.5,33256
6717,Erleuchtung garantiert,1999,3.9,316
5647,Ernest Goes to Africa,1997,0,0
4104,Ernest Goes to Camp,1987,0,0
5584,Ernest Goes to Jail,1990,0,0
5648,Ernest in the Army,1998,0,0
4502,Ernest Saves Christmas,1988,0,0
5585,Ernest Scared Stupid,1991,0,0
60411,Erogotoshi-tachi yori: Jinruigaku nyûmon,1966,0,0
32600,Eros,2004,,
5069,Escaflowne,2000,3.6,2839
5798,Escanaba in da Moonlight,2001,0,0
8340,Escape from Alcatraz,1979,3.6,14313
849,Escape from L.A.,1996,2.8,10054
1129,Escape from New York,1981,3.4,15629
2533,Escape from the Planet of the Apes,1971,3,3852
1009,Escape to Witch Mountain,1975,3.1,3761
5982,Esther Kahn,2000,3.5,245
3357,Est - Ouest,1999,4,588
3343,Et Dieu... créa la femme,1956,3,1435
7361,Eternal Sunshine of the Spotless Mind,2004,4,177263
6049,Ethan Frome,1993,2.9,406
6772,Être et avoir,2002,4.1,1542
31998,Ett hål i mitt hjärta,2004,2.8,704
1097,E.T.: The Extra-Terrestrial,1982,3.5,154405
3970,E tu vivrai nel terrore - L'aldilà,1981,3.9,2574
693,Etz Hadomim Tafus,1995,0,0
8918,Eulogy,2004,3.6,2744
6843,Eureka,2006,,
4271,Eureka,2000,4.1,667
6971,Europa,1991,4,2055
6235,Europa Europa,1990,4.1,1867
2794,European Vacation,1985,0,0
7317,EuroTrip,2004,0,0
4165,Eu Tu Eles,2000,3.4,377
6373,Evan Almighty,2007,3.2,369422
60983,Eve and the Fire Horse,2005,3.8,936
5947,Evelyn,2002,3.6,1505
444,Even Cowgirls Get the Blues,1993,2.6,1583
53988,Evening,2007,3.1,49054
1590,Event Horizon,1997,3.2,15014
6574,Eve of Destruction,1991,0,0
2125,Ever After,1998,3.5,71637
1797,Everest,1998,3.5,699
4503,Everybody's All-American,1988,3.1,505
31494,Everyday People,2004,2.9,87
1057,Everyone Says I Love You,1996,3.4,6964
48159,Everyone's Hero,2006,3.1,15884
36535,Everything Is Illuminated,2005,3.9,17347
1139,Everything Relative,1996,3.2,49
3812,Every Thing You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,0,0
5382,Every Which Way But Loose,1978,0,0
1660,Eve's Bayou,1997,3.9,1799
44777,Evil Aliens,2005,0,0
853,Evil Angels,1988,3.3,1554
1261,Evil Dead II,1987,3.8,30657
8770,Evilspeak,1981,0,0
6077,Evil Under the Sun,1982,3.4,1485
1416,Evita,1996,3.1,8855
2872,Excalibur,1981,3.4,11195
1605,Excess Baggage,1997,2.5,3231
494,Executive Decision,1996,2.9,5176
8462,Executive Suite,1954,0,0
2600,eXistenZ,1999,3.2,10592
234,Exit to Eden,1994,2.3,1694
4224,Exit Wounds,2001,2.8,6171
5799,Exodus,1960,3.6,904
1998,Exorcist II: The Heretic,1977,0,0
8815,Exorcist: The Beginning,2004,2.8,14563
233,Exotica,1994,3.7,1837
59295,Expelled: No Intelligence Allowed,2008,3.5,8732
3047,Experience Preferred... But Not Essential,1982,,
6495,Experiment in Terror,1962,0,0
61048,Expired,2007,3,388
7743,Explorers,1985,0,0
6496,Éxtasis,1996,0,0
4818,Extreme Days,2001,3.9,1488
1003,Extreme Measures,1996,2.9,2772
5880,Extreme Ops,2002,2.6,1235
4106,Extreme Prejudice,1987,3.1,682
2419,Extremities,1986,0,0
61,Eye for an Eye,1996,0,0
6272,Eye of God,1997,3.9,140
3238,Eye of the Beholder,1999,2.7,2529
5732,Eye of the Needle,1981,3.4,963
5823,Eyes of an Angel,1991,0,0
3445,Eyes of Laura Mars,1978,3.1,982
2712,Eyes Wide Shut,1999,2.9,26285
5733,Eyewitness,1970,0,0
702,Face/Off,1997,3.5,62348
5735,Faces of Death,1978,,
5740,Faces of Death: Fact or Fiction?,1999,0,0
5734,Faces of Death II,1981,0,0
5736,Faces of Death III,1985,0,0
5737,Faces of Death IV,1990,0,0
5738,Faces of Death V,1995,0,0
5739,Faces of Death VI,1996,0,0
48711,Facing the Giants,2006,3.9,26252
51174,Factory Girl,2006,3.3,24687
38600,Factotum,2005,3.2,9868
8962,Fade to Black,1980,3.3,379
6305,Fahrenheit 451,1966,3.5,5957
8622,Fahrenheit 9/11,2004,3.3,22990
47117,Fah talai jone,2000,3.7,894
190,Fail-Safe,1964,0,0
5032,Failure to Launch,2006,3.2,86609
71,Fair Game,1995,2.1,1761
1654,FairyTale: A True Story,1997,3.3,1880
664,Faithful,1996,3.1,397
3237,Falkens öga,1998,3.2,281
1754,Fallen,1998,3.4,9162
3020,Falling Down,1993,3.5,19292
5078,Falling in Love,1984,3.5,2067
62671,Fallout,1998,,
396,Fall Time,1995,0,0
4936,Fame,1980,3.2,6724
4593,Family Business,1989,2.8,1601
5948,"""Family Guy""",1999,,
36708,Family Guy Presents Stewie Griffin: The Untold Story,2005,0,0
2177,Family Plot,1976,3.3,1981
4107,Family Viewing,1987,0,0
4739,Famous,2000,3.1,356
8744,Fancy Pants,1950,0,0
2073,Fandango,1985,0,0
2068,Fanny och Alexander,1982,4.4,5627
1282,Fantasia,1940,3.5,12184
3159,Fantasia/2000,1999,3.3,9364
34150,Fantastic Four,2005,3.2,95962
3927,Fantastic Voyage,1966,3.3,1258
3259,Far and Away,1992,3.1,11238
4594,Farewell to the King,1989,3.2,415
5812,Far from Heaven,2002,3.6,5103
238,Far from Home: The Adventures of Yellow Dog,1995,0,0
608,Fargo,1996,3.9,48610
242,Farinelli,1994,3.8,1092
63433,Farscape: The Peacekeeper Wars,2004,0,0
1649,"Fast, Cheap & Out of Control",1997,3.9,980
390,"Faster, Pussycat! Kill! Kill!",1965,3.8,3351
4307,Fast Food Fast Women,2000,3.4,504
49347,Fast Food Nation,2006,3,26331
3210,Fast Times at Ridgemont High,1982,3.5,26337
52867,Fast Track,2006,2.8,24933
3101,Fatal Attraction,1987,3.2,8130
3716,Fatal Beauty,1987,2.8,1052
30883,Fat Albert,2004,2.7,6431
445,Fatal Instinct,1993,2.6,808
5986,Fat City,1972,3.9,668
4795,Father Goose,1964,0,0
8380,Father Hood,1993,2.7,1547
934,Father of the Bride,1991,3.2,22336
5,Father of the Bride Part II,1995,3,13761
1526,Fathers' Day,1997,2.5,2603
5492,Fathom,1967,0,0
4595,Fat Man and Little Boy,1989,3.1,908
4937,Fatso,1980,0,0
1151,Faust: Love of the Damned,2000,0,0
8703,Fausto 5.0,2001,0,0
5473,Faustrecht der Freiheit,1975,0,0
52037,Fauteuils d'orchestre,2006,3.5,8387
4144,Fa yeung nin wa,2000,4.4,17073
53143,Fay Grim,2006,3.1,8851
662,Fear,1996,3.2,11285
1884,Fear and Loathing in Las Vegas,1998,3.9,75860
5556,FeardotCom,2002,2.3,7455
449,Fear of a Black Hat,1994,3.8,898
6236,Fear Strikes Out,1957,0,0
8506,Fear X,2003,2.7,512
48678,Feast,2005,3.3,6353
167,Feast of July,1995,2.9,226
55255,Feast of Love,2007,3.1,17049
406,Federal Hill,1994,3,131
4504,Feds,1988,3,269
697,Feeling Minnesota,1996,2.7,2783
2879,Fei ying gai wak,1991,3.2,3303
3055,Felicia's Journey,1999,3.4,694
6278,Fellini: Je suis un grand menteur,2002,3.3,437
4282,Fellini - Satyricon,1969,3.7,3120
60753,Felon,2008,3.8,5305
1312,Female Perversions,1996,3.1,264
4863,Female Trouble,1974,4,2218
5809,Femme Fatale,2002,2.9,3552
1514,Feng yue,1996,3.5,585
5159,FernGully: The Last Rainforest,1992,3.1,10187
2918,Ferris Bueller's Day Off,1986,3.8,77618
2360,Festen,1998,4.3,5434
27812,Festival Express,2003,3.8,857
5656,Festival in Cannes,2001,2.8,203
27776,Feux rouges,2004,3.4,433
2962,Fever Pitch,2005,3,14004
4857,Fiddler on the Roof,1971,3.8,10462
53468,Fido,2006,3.6,27143
1302,Field of Dreams,1989,3.4,16498
1425,Fierce Creatures,1997,3.1,3023
62796,Fifty Pills,2006,0,0
2959,Fight Club,1999,4.2,268913
2260,Filth and Wisdom,2008,3,1070
6973,Final Analysis,1992,2.8,1422
3409,Final Destination,2000,3.4,55113
6058,Final Destination 2,2003,3.2,47391
43679,Final Destination 3,2006,3.4,76527
4446,Final Fantasy: The Spirits Within,2001,3,17822
37830,Final Fantasy VII: Advent Children,2005,0,0
